"SampleID","Source","Station","Latitude","Longitude","Date","Tide","Secchi","Temperature","Conductivity","TurbidityFNU","pH","Notes","DissolvedOxygen","Microcystis","Chlorophyll_sonde","Chlorophyll_Sign","Chlorophyll","Pheophytin_Sign","Pheophytin","DisAmmonia_Sign","DisAmmonia","DissOrthophos","DissOrthophos_Sign","DissNitrateNitrite","DissNitrateNitrite_Sign","TotPhos","TotPhos_Sign","TOC","TOC_Sign","DOC","DOC_Sign","TKN","TKN_Sign","DON","DON_Sign"
"EF0421B0017","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2021-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.99,"=",1.81,"<",0.05,0.26,"=",0.212,"=",0.323,"=",6.5,"=",6.7,"=",0.745,"=",0.59,"="
"EF0421B0021","FRP","Browns Island",38.0391361205742,-121.865658668262,2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",4.12,"=",1.59,"=",0.06,0.086,"=",0.377,"=",0.091,"=",3.1,"=",3.2,"=",0.394,"=",0.22,"="
"EF0421B0025","FRP","Winter Island",38.0436271402851,-121.848056633908,2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.59,"=",1.08,"<",0.05,0.067,"=",0.255,"=",0.071,"=",3.7,"=",3.6,"=",0.377,"=",0.27,"="
"EF0421B0024","FRP","Broad Slough",38.0442251087892,-121.845518361401,2021-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",10.97,"=",3.56,"=",0.055,0.08,"=",0.418,"=",0.112,"=",2.8,"=",2.9,"=",0.443,"=",0.23,"="
"EF0421B0031","FRP","Stairsteps-Liberty Cut",38.3299123402935,-121.675052616817,2021-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",0.5,"=",2.2,"<",0.05,0.086,"=",0.05,"<",0.1,"=",4,"=",4.1,"=",0.44,"=",0.22,"="
"EF0421B0027","FRP","Shag Slough",38.3021095708502,-121.693052991903,2021-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.01,"=",0.71,"<",0.05,0.075,"=",0.05,"<",0.11,"=",NA,NA,NA,NA,0.308,"=",0.26,"="
"EF0421B0030","FRP","Liberty Island",38.2679927034433,-121.68242232517,2021-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.91,"<",0.5,"=",0.0695,0.0895,"=",0.156,"=",0.081,"=",2.3,"=",2.3,"=",0.317,"=",0.19,"="
"EF0421B0035","FRP","Ryer Island",38.0818063940171,-122.015335298298,2021-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.85,"=",2.07,"=",0.082,0.097,"=",0.385,"=",0.118,"=",2.1,"=",2.2,"=",0.412,"=",0.25,"="
"EF0421B0039","FRP","Grizzly Bay",38.1250182328571,-122.00591706432,2021-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.58,"=",0.78,"<",0.05,0.05,"<",0.419,"=",0.249,"=",2.2,"=",2.3,"=",0.719,"=",0.21,"="
"EF0421B0038","FRP","Chipps Island",38.058910165558,-121.917241649667,2021-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.64,"=",1.25,"=",0.061,0.081,"=",0.428,"=",0.116,"=",2.3,"=",2.4,"=",0.44,"=",0.3,"="
"EF0421B0040","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.47,"=",1.63,"<",0.05,0.05,"<",0.05,"<",0.061,"=",4.5,"=",3.9,"=",0.74,"=",0.46,"="
"EF0421B0041","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",0.05,0.143,"=",0.05,"<",0.21,"=",8,"=",7.1,"=",0.84,"=",0.62,"="
"EF0421B0043","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.57,"=",1.08,"<",0.05,0.066,"=",0.27,"=",0.136,"=",3.1,"=",2.7,"=",0.43,"=",0.26,"="
"EF0421B0042","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",0.05,0.068,"=",0.05,"<",0.127,"=",9.1,"=",8.3,"=",1.09,"=",0.75,"="
"EF0421B0044","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.059,0.05,"<",0.297,"=",0.108,"=",4.2,"=",4,"=",0.598,"=",0.4,"="
"EF0421B0047","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<",0.05,0.102,"=",0.408,"=",0.305,"=",2.2,"=",2.4,"=",1.302,"=",0.41,"="
"EF0421B0045","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.077,0.05,"<",0.199,"=",0.103,"=",5,"=",4.8,"=",0.67,"=",0.42,"="
"EF0421B0048","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.38,"=",1.58,"=",0.051,0.0785,"=",0.3785,"=",0.132,"=",2.4,"=",2.5,"=",0.451,"=",0.29,"="
"EF0421B0057","FRP","Rush Ranch",38.1992253402299,-122.030292337931,2021-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.57,"=",10.5,"=",0.164,0.196,"=",0.916,"=",0.354,"=",10.4,"=",10.2,"=",1.53,"=",1.03,"="
"EF0421B0060","FRP","Wings Landing",38.2205417508711,-122.038214948606,2021-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",4.73,"=",3.59,"=",0.182,0.25,"=",1.42,"=",0.413,"=",10.8,"=",10.9,"=",1.64,"=",1,"="
"EF0421B0062","FRP","Peytonia-Suisun",38.2211144125766,-122.036483150965,2021-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.19,0.2835,"=",1.48,"=",0.477,"=",11.6,"=",11.3,"=",1.83,"=",1.03,"="
"EF0821B0078","FRP","Liberty Island",38.2679927034433,-121.68242232517,2021-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.22,"=",0.67,"<",0.05,0.074,"=",0.05,"<",0.071,"=",2.5,"=",2.7,"=",0.537,"=",0.22,"="
"EF0821B0079","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2021-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.98,"=",1.45,"<",0.05,0.094,"=",0.05,"<",0.103,"=",3.1,"=",3.1,"=",0.335,"=",0.24,"="
"EF0821B0083","FRP","Ryer Island",38.0818063940171,-122.015335298298,2021-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",3.42,"=",0.69,"<",0.05,0.107,"=",0.135,"=",0.113,"=",1.4,"=",1.4,"=",0.269,"=",0.18,"="
"EF0821B0085","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",3.08,"=",0.89,"<",0.05,0.05,"<",0.069,"=",0.063,"=",2.9,"=",2.9,"=",0.48,"=",0.35,"="
"EF0821B0102","FRP","Decker Island",38.0843315691554,-121.72349130967,2021-08-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.51,"=",1.32,"<",0.05,0.069,"=",0.05,"<",0.085,"=",2.8,"=",2.8,"=",0.291,"=",0.15,"="
"EF0821B0104","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2021-08-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",11.3,"=",1.83,"<",0.05,0.076,"=",0.06,"=",0.072,"=",NA,NA,NA,NA,0.289,"=",0.17,"="
"EF0821B0113","FRP","Winter Island",38.0436271402851,-121.848056633908,2021-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.84,"=",0.72,"<",0.05,0.087,"=",0.09,"=",0.082,"=",1.9,"=",1.9,"=",0.25,"=",0.17,"="
"EF0821B0115","FRP","Browns Island",38.0391361205742,-121.865658668262,2021-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",4.4,"=",1.79,"<",0.05,0.086,"=",0.093,"=",0.089,"=",1.7,"=",1.6,"=",0.273,"=",0.15,"="
"EF1021B0689","FRP","Liberty Island",38.2679927034433,-121.68242232517,2021-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",3.18,"=",2.48,"<",0.05,0.05,"<",0.05,"<",0.064,"=",2.8,"=",2.7,"=",0.338,"=",0.24,"="
"EF1021B0690","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2021-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",5.39,"=",0.87,"<",0.05,1.29,"=",0.05,"<",1.31,"=",30.3,"=",28.6,"=",1.54,"=",1.44,"="
"EF1021B0691","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2021-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.91,"=",0.8,"<",0.05,0.2,"=",0.05,"<",0.219,"=",11.4,"=",11.7,"=",0.704,"=",0.64,"="
"EF1021B0699","FRP","Decker Island",38.0843315691554,-121.72349130967,2021-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.86,"=",1.91,"<",0.05,0.095,"=",0.18,"=",0.108,"=",3.7,"=",3.8,"=",0.322,"=",0.27,"="
"EF1021B0701","FRP","Tule Red",38.1245112418157,-121.985706806912,2021-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.45,"<",0.5,"=",0.078,0.07,"=",0.219,"=",0.087,"=",2.7,"=",3,"=",0.324,"=",0.19,"="
"EF1021B0702","FRP","Ryer Island",38.0818063940171,-122.015335298298,2021-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.55,"<",0.5,"=",0.066,0.074,"=",0.176,"=",0.081,"=",2.3,"=",2.3,"=",0.252,"=",0.15,"="
"EF1021B0706","FRP","Winter Island",38.0436271402851,-121.848056633908,2021-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.74,"=",0.71,"=",0.07,0.073,"=",0.315,"=",0.081,"=",NA,NA,NA,NA,0.406,"=",0.26,"="
"EF1121B0716","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2021-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",0.71,"=",0.92,"=",0.055,0.05,"<",0.49,"=",0.086,"=",4.4,"=",4.4,"=",0.451,"=",0.35,"="
"EF0422B0005","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-04-04,"2=ebb",141,16.5,200,3.6,8.1,NA,9.39,"1=absent",0.23,"=",0.71,"<",0.5,"<",0.05,0.074,"=",0.149,"=",0.079,"=",2.1,"=",2.2,"=",0.184,"=",0.14,"="
"EF0422B0004","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-04-04,"2=ebb",NA,16.2,225,2.3,8.3,NA,9.73,"1=absent",0.26,"=",0.85,"<",0.5,"<",0.05,0.077,"=",0.05,"<",0.086,"=",NA,NA,NA,NA,0.205,"=",0.19,"="
"EF0422B0003","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-04-04,"2=ebb",125,15.7,266,4.4,8.6,NA,9.61,"1=absent",0.39,"=",2.64,"=",0.65,"<",0.05,0.069,"=",0.05,"<",0.094,"=",2.8,"=",2.8,"=",0.246,"=",0.15,"="
"EF0422B0002","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-04-04,"2=ebb",91,15.1,236,6.5,8.5,NA,9.38,"1=absent",0.58,"=",3.3,"=",1.2,"<",0.05,0.062,"=",0.05,"<",0.091,"=",2.6,"=",2.6,"=",0.224,"=",0.13,"="
"EF0422B0001","FRP","Liberty Island",38.2679927034433,-121.68242232517,2022-04-04,"2=ebb",133,15.2,255,1.8,8.2,NA,9.32,"1=absent",0.38,"=",1.14,"=",0.64,"<",0.05,0.071,"=",0.05,"<",0.09,"=",2.6,"=",2.6,"=",0.226,"=",0.17,"="
"EF0422B0113","FRP","Stairsteps-Liberty Cut",38.3299123402935,-121.675052616817,2022-04-07,"2=ebb",NA,18,404,3.1,8.5,NA,9.45,"1=absent",0.37,"=",0.74,"<",0.5,"<",0.05,0.135,"=",0.05,"<",0.138,"=",3.7,"=",3.7,"=",0.309,"=",0.28,"="
"EF0422B0013","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-04-05,"2=ebb",25,16.5,1000,35.7,8.1,NA,7.97,"1=absent",1.69,"=",3.77,"=",1.6,"<",0.05,0.138,"=",0.05,"<",0.222,"=",6,"=",6,"=",0.652,"=",0.42,"="
"EF0422B0012","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-04-05,"2=ebb",41,16,507,16.8,8.1,NA,7.99,"1=absent",0.62,"=",1.56,"=",1.09,"<",0.05,0.122,"=",0.05,"<",0.16,"=",NA,NA,NA,NA,0.458,"=",0.31,"="
"EF0422B0014","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-04-05,"2=ebb",19,17.5,658,129.2,8.1,NA,8.11,"1=absent",1.91,"=",6.85,"=",3.29,"=",0.058,0.116,"=",0.05,"<",0.19,"=",5,"=",4.8,"=",0.609,"=",0.35,"="
"EF0422B0015","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-04-05,"2=ebb",12,18.4,898,94.7,8.1,NA,8.32,"1=absent",2.88,"=",14.3,"=",5.66,"<",0.05,0.084,"=",0.05,"<",0.284,"=",5.1,"=",5.1,"=",0.96,"=",0.31,"="
"EF0422B0133","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.83,"=",1.21,"<",0.05,0.059,"=",0.219,"=",0.077,"=",2.9,"=",2.9,"=",0.304,"=",0.22,"="
"EF0422B0132","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",1.55,"=",0.6,"<",0.05,0.06,"=",0.221,"=",0.067,"=",3,"=",3,"=",0.276,"=",0.22,"="
"EF0422B0131","FRP","Webb Tract Islands and Berms",38.0961696666802,-121.590187261164,2022-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=",2.03,"=",0.87,"<",0.05,0.06,"=",0.237,"=",0.069,"=",2.9,"=",3,"=",0.34,"=",0.22,"="
"EF0422B0066","FRP","Lower Yolo Ranch",38.3516053793303,-121.659411279101,2022-04-06,"2=ebb",41,15.9,508,18.4,8.1,NA,8.12,"1=absent",0.65,"=",6.55,"=",3.09,"<",0.05,0.166,"=",0.05,"<",0.213,"=",5.4,"=",5.5,"=",0.213,"=",0.37,"="
"EF0422B0134","FRP","Horseshoe Bend",38.0923492935549,-121.715195261958,2022-04-20,"2=ebb",NA,15.8,605,9.5,7.2,NA,6.25,"1=absent",0.39,"=",1.32,"=",1.7,"=",0.052,0.063,"=",0.156,"=",0.081,"=",NA,NA,NA,NA,0.232,"=",0.13,"="
"EF0422B0135","FRP","Horseshoe Bend",38.0923492935549,-121.715195261958,2022-04-20,"2=ebb",44,16.4,1457,20,7.6,NA,9.32,"1=absent",0.5,"=",4.22,"=",1.55,"<",0.05,0.071,"=",0.216,"=",0.092,"=",2.8,"=",3.1,"=",0.256,"=",0.14,"="
"EF0422B0136","FRP","Horseshoe Bend",38.0923492935549,-121.715195261958,2022-04-20,"2=ebb",40,16.7,1403,23.5,7.9,NA,10.01,"1=absent",1.05,"=",3.76,"=",1.5,"<",0.05,0.076,"=",0.231,"=",0.097,"=",2.8,"=",3,"=",0.222,"=",0.16,"="
"EF0422B0145","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-04-21,"1=high slack",50,16.1,1590,13.9,7.4,NA,8.5,"1=absent",0.58,"=",3.1,"=",1.42,"<",0.05,0.073,"=",0.219,"=",0.086,"=",2.3,"=",2.3,"=",0.255,"=",0.18,"="
"EF0422B0146","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-04-21,"2=ebb",47,16.1,1306,12.4,7.3,NA,8.3,"1=absent",0.5,"=",2.59,"=",1.09,"<",0.05,0.07,"=",0.218,"=",0.095,"=",2.5,"=",2.4,"=",0.242,"=",0.19,"="
"EF0422B0147","FRP","Decker Island",38.0843315691554,-121.72349130967,2022-04-21,"2=ebb",60,16.1,916,13.4,7.1,NA,8,"1=absent",0.48,"=",1.82,"=",1.07,"<",0.05,0.077,"=",0.194,"=",0.096,"=",2.6,"=",2.7,"=",0.276,"=",0.18,"="
"EF0422B0152","FRP","Wings Landing",38.2205417508711,-122.038214948606,2022-04-26,"4=flood",26,20.1,6518,33.6,7.7,NA,7.82,"1=absent",2.01,"=",2.42,"=",2.81,"=",0.117,0.181,"=",1.51,"=",0.352,"=",11,"=",11.1,"=",1.41,"=",0.97,"="
"EF0422B0150","FRP","Wings Landing",38.2205417508711,-122.038214948606,2022-04-26,"2=ebb",14,19.4,6578,87.5,7.7,NA,7.73,"1=absent",1.98,"=",4.27,"=",9.49,"=",0.09,0.169,"=",1.39,"=",0.494,"=",10.5,"=",10.4,"=",1.6,"=",0.93,"="
"EF0422B0151","FRP","Wings Landing",38.2205417508711,-122.038214948606,2022-04-26,"2=ebb",17,19.9,6638,70.4,7.7,NA,7.9,"1=absent",1.88,"=",3.82,"=",7.33,"=",0.099,0.148,"=",1.21,"=",0.417,"=",9.9,"=",9.7,"=",1.45,"=",1.11,"="
"EF0422B0127","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-04-12,"2=ebb",77,15.9,2315,13,7.4,NA,8.7,"1=absent",0.62,"=",2.47,"=",2.04,"<",0.05,0.065,"=",0.182,"=",0.091,"=",4.3,"=",4,"=",0.396,"=",0.25,"="
"EF0422B0126","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-04-12,"2=ebb",51,16.2,4927,16.4,7.9,NA,9.65,"1=absent",0.93,"=",5.77,"=",1.75,"=",0.05,0.066,"=",0.243,"=",0.09,"=",3.5,"=",3.3,"=",0.322,"=",0.15,"="
"EF0422B0125","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-04-12,"2=ebb",51,15.9,4345,18.4,7.5,NA,8.66,"1=absent",0.94,"=",2.87,"=",0.97,"<",0.05,0.065,"=",0.213,"=",0.078,"=",2.3,"=",2.3,"=",0.344,"=",0.24,"="
"EF0422B0124","FRP","Browns Island",38.0391361205742,-121.865658668262,2022-04-12,"1=high slack",58,15.3,3247,11.3,7.5,NA,7.98,"1=absent",1.56,"=",2.83,"=",1.91,"=",0.053,0.064,"=",0.125,"=",0.078,"=",3.4,"=",3.5,"=",0.373,"=",0.18,"="
"EF0422B0155","FRP","Rush Ranch",38.1992253402299,-122.030292337931,2022-04-27,"4=flood",17,16.3,7220,72.1,7.7,NA,6.76,"1=absent",2.86,"=",4.44,"=",4.66,"=",0.101,0.236,"=",0.871,"=",0.429,"=",10.9,"=",10.8,"=",1.47,"=",0.98,"="
"EF0422B0156","FRP","Rush Ranch",38.1992253402299,-122.030292337931,2022-04-27,"1=high slack",23,16.7,7213,51.7,7.7,NA,6.92,"1=absent",2.86,"=",5.11,"=",2.98,"=",0.102,0.276,"=",0.77,"=",0.42,"=",11,"=",11,"=",1.46,"=",1.06,"="
"EF0422B0157","FRP","Rush Ranch",38.1992253402299,-122.030292337931,2022-04-27,"2=ebb",17,17.8,6741,70.6,7.7,NA,7.13,"1=absent",2.66,"=",5.56,"=",2.9,"=",0.12,0.179,"=",1.12,"=",0.338,"=",10.1,"=",10,"=",1.41,"=",1.01,"="
"EF0422B0110","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2022-04-07,"2=ebb",38,19,749,17.8,8,NA,7.19,"1=absent",0.86,"=",1.32,"=",2.02,"=",0.055,0.345,"=",0.253,"=",0.358,"=",5.9,"=",5.9,"=",0.609,"=",0.4,"="
"EF0422B0111","FRP","Yolo Flyway Farms",38.3619774019858,-121.641732337589,2022-04-07,"2=ebb",38,19.3,778,17.3,8,NA,7.24,"1=absent",0.69,"=",2.32,"=",2.99,"=",0.063,0.346,"=",0.25,"=",0.375,"=",5.9,"=",6.3,"=",0.647,"=",0.44,"="
"EF0422B0112","FRP","Toe Drain",38.359803773913,-121.640304667826,2022-04-07,"2=ebb",33,19.2,814,20.7,7.9,NA,6.7,"1=absent",0.99,"=",2.03,"=",2.98,"=",0.062,0.41,"=",0.288,"=",0.412,"=",6.2,"=",6.2,"=",0.655,"=",0.46,"="
"EF0422B0120","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-04-11,"4=flood",34,14.9,3312,29.9,7.3,NA,7.44,"1=absent",1.26,"=",4.02,"=",5.83,"=",0.081,0.064,"=",0.195,"=",0.113,"=",3,"=",3,"=",0.461,"=",0.22,"="
"EF0522B0163","FRP","Shag Slough",38.3021095708502,-121.693052991903,2022-05-05,"2=ebb",135,17.8,192,3.4,7.8,NA,8.77,"1=absent",0.22,"=",0.99,"=",0.64,"<",0.05,0.065,"=",0.151,"=",0.07,"=",2.2,"=",0.5,"<",0.205,"=",0.18,"="
"EF0422B0158","FRP","Peytonia-Suisun",38.2211144125766,-122.036483150965,2022-04-27,"2=ebb",20,18.2,6570,36,7.6,NA,7.3,"1=absent",0.73,"=",3.76,"=",4.34,"=",0.102,0.181,"=",1.4,"=",0.326,"=",10.5,"=",10.4,"=",1.32,"=",0.87,"="
"EF0522B0164","FRP","Shag Slough",38.3021095708502,-121.693052991903,2022-05-05,"2=ebb",192,18.4,371,2.6,8.1,NA,9.24,"1=absent",0.55,"=",2.03,"<",0.5,"<",0.05,0.19,"=",0.05,"<",0.196,"=",NA,NA,NA,NA,0.357,"=",0.27,"="
"EF0522B0165","FRP","Shag Slough",38.3021095708502,-121.693052991903,2022-05-05,"2=ebb",140,18.4,391,3.4,7.9,NA,8.52,"1=absent",0.53,"=",1.48,"<",0.5,"<",0.05,0.203,"=",0.05,"<",0.21,"=",5.4,"=",5.1,"=",0.372,"=",0.28,"="
"EF0422B0159","FRP","Peytonia-Suisun",38.2211144125766,-122.036483150965,2022-04-27,"2=ebb",16,18.7,6633,55.9,7.7,NA,7.63,"1=absent",1.81,"=",3.04,"=",4.64,"=",0.113,0.155,"=",1.26,"=",0.371,"=",10.2,"=",9.9,"=",1.44,"=",0.88,"="
"EF0522B0169","FRP","Chipps Island",38.058910165558,-121.917241649667,2022-05-09,"2=ebb",NA,15.4,10987,24.5,7.7,NA,9.75,"1=absent",0.55,"=",1.4,"=",1.39,"=",0.085,0.094,"=",0.326,"=",0.134,"=",3.2,"=",2.9,"=",0.377,"=",0.19,"="
"EF0522B0171","FRP","Chipps Island",38.058910165558,-121.917241649667,2022-05-09,"2=ebb",NA,17,10435,33.5,7.5,NA,10.02,"1=absent",0.7,"=",1.49,"=",2.48,"=",0.072,0.097,"=",0.171,"=",0.144,"=",4,"=",3.9,"=",0.458,"=",0.26,"="
"EF0522B0170","FRP","Chipps Island",38.058910165558,-121.917241649667,2022-05-09,"2=ebb",NA,17.3,10223,16.1,7.4,NA,9.27,"1=absent",0.66,"=",1,"=",1.2,"=",0.079,0.099,"=",0.114,"=",0.143,"=",NA,NA,NA,NA,0.5,"=",0.3,"="
"EF0422B0160","FRP","Peytonia-Suisun",38.2211144125766,-122.036483150965,2022-04-27,"2=ebb",19,18.3,6528,47.8,7.7,NA,6.96,"1=absent",1.97,"=",2.24,"=",3.58,"=",0.109,0.203,"=",1.51,"=",0.451,"=",11.1,"=",10.9,"=",1.52,"=",0.98,"="
"EF0522B0180","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-05-11,"4=flood",31,15.3,13439,23.9,7.3,NA,8.6,"1=absent",2.33,"=",8.66,"=",1.11,"<",0.05,0.05,"<",0.116,"=",0.076,"=",5.8,"=",5.6,"=",0.634,"=",0.43,"="
"EF0522B0181","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-05-11,"4=flood",33,16.1,12973,17.6,7.6,NA,8.45,"1=absent",1.99,"=",8.57,"=",0.98,"<",0.05,0.05,"<",0.213,"=",0.081,"=",5.2,"=",4.9,"=",0.525,"=",0.37,"="
"EF0522B0182","FRP","Tule Red",38.1245112418157,-121.985706806912,2022-05-11,"2=ebb",28,17.3,12649,17.7,7.8,NA,8.95,"1=absent",1.08,"=",5.44,"=",0.79,"<",0.05,0.074,"=",0.318,"=",0.112,"=",3.7,"=",3.6,"=",0.448,"=",0.3,"="
"EF0522B0173","FRP","Honker-Spoonbill",38.0656411733173,-121.914993923077,2022-05-10,"1=high slack",23,16.4,8764,30.1,8,NA,9.63,"1=absent",0.54,"=",1.61,"=",1.47,"=",0.068,0.083,"=",0.313,"=",0.125,"=",2.9,"=",2.8,"=",0.354,"=",0.13,"="
"EF0522B0175","FRP","Honker-Spoonbill",38.0656411733173,-121.914993923077,2022-05-10,"2=ebb",23,16,9120,32.4,7.9,NA,9.38,"1=absent",0.57,"=",2.25,"=",1.5,"=",0.09,0.088,"=",0.316,"=",0.134,"=",2.8,"=",2.7,"=",0.383,"=",0.14,"="
"EF0522B0174","FRP","Honker-Spoonbill",38.0656411733173,-121.914993923077,2022-05-10,"2=ebb",22,15.6,9469,35,8,NA,9.52,"1=absent",0.55,"=",2.1,"=",1.52,"=",0.085,0.089,"=",0.319,"=",0.135,"=",2.8,"=",2.8,"=",0.355,"=",0.14,"="
"EF0522B0191","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-05-12,"2=ebb",37,16.4,14814,23.9,7.8,NA,9.32,"1=absent",0.87,"=",2.72,"=",1.33,"=",0.082,0.09,"=",0.348,"=",0.13,"=",2.7,"=",2.6,"=",0.363,"=",0.15,"="
"EF0522B0192","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-05-12,"2=ebb",37,16.3,14929,27.8,7.8,NA,9.19,"1=absent",0.69,"=",2.77,"=",1.83,"=",0.081,0.092,"=",0.334,"=",0.147,"=",2.7,"=",2.5,"=",0.382,"=",0.19,"="
"EF0422B0122","FRP","Winter Island",38.0436271402851,-121.848056633908,2022-04-11,"4=flood",42,16.9,3363,21,7.9,NA,9.2,"1=absent",1.44,"=",9.93,"=",3.32,"=",0.059,0.064,"=",0.247,"=",0.088,"=",2.3,"=",2.3,"=",0.367,"=",0.12,"="
"EF0522B0193","FRP","Ryer Island",38.0818063940171,-122.015335298298,2022-05-12,"2=ebb",30,17.1,14765,19,7.9,NA,9.34,"1=absent",0.76,"=",1.3,"=",0.93,"=",0.084,0.101,"=",0.339,"=",0.13,"=",2.7,"=",2.3,"=",0.381,"=",0.17,"="
"EF0422B0128","FRP","Broad Slough",38.0442251087892,-121.845518361401,2022-04-13,"2=ebb",48,15.8,3110,16.7,7.9,NA,9.89,"1=absent",1.41,"=",10.4,"=",1.88,"=",0.052,0.064,"=",0.237,"=",0.088,"=",3.5,"=",3.6,"=",0.342,"=",0.15,"="
"EF0422B0129","FRP","Broad Slough",38.0442251087892,-121.845518361401,2022-04-13,"2=ebb",41,15.8,3354,23,8.2,NA,10.73,"1=absent",1.67,"=",11,"=",2.53,"<",0.05,0.062,"=",0.22,"=",0.095,"=",3,"=",3.1,"=",0.367,"=",0.21,"="
