skeleton,start_time,end_time,volume
20230622DSCT1NS,1899-12-30 16:00:21,1899-12-30 16:05:13,470.196
20230622DSCT1OW,1899-12-30 16:09:25,1899-12-30 16:14:19,356.90544
20230622DSCT2NS,1899-12-30 15:32:39,1899-12-30 15:37:45,399.012768
20230622DSCT2NS2,1899-12-30 15:43:29,1899-12-30 15:48:26,549.938592
20230622DSCT2OW,1899-12-30 15:09:11,1899-12-30 15:27:09,2693.844864
20230622DSCT3OW,1899-12-30 09:35:46,1899-12-30 09:41:01,706.883328
20230622DSCT3OW2,1899-12-30 09:44:39,1899-12-30 09:49:47,591.871392
20230622DSCT4OW,1899-12-30 11:09:59,1899-12-30 11:15:33,592.292736
20230622DSCT4OW2,1899-12-30 11:22:18,1899-12-30 11:27:46,545.083344
20230622EMC1NS,1899-12-30 14:10:22,1899-12-30 14:14:03,281.578752
20230622EMC1OW,1899-12-30 14:03:32,1899-12-30 14:07:38,414.98352
20230622EMC2NS,1899-12-30 14:16:23,1899-12-30 14:21:18,303.0408
20230622EMC2OW,1899-12-30 13:50:57,1899-12-30 13:55:33,663.147648
20230622EMC3NS,1899-12-30 14:28:56,1899-12-30 14:35:24,569.520864
20230622EMC3OW,1899-12-30 13:38:35,1899-12-30 13:45:00,1179.8928
20230622EMC4NS,1899-12-30 14:43:46,1899-12-30 14:52:41,912.791088
20230622EMC4OW,1899-12-30 13:21:21,1899-12-30 13:31:54,1880.04384
20230622GBC1NS,1899-12-30 12:10:03,1899-12-30 12:15:36,607.198464
20230622GBC1OW,1899-12-30 11:58:08,1899-12-30 12:05:16,711.791136
20230622GBC2NS,1899-12-30 12:21:28,1899-12-30 12:26:35,578.216448
20230622GBC2OW,1899-12-30 11:40:47,1899-12-30 11:48:54,1076.46336
20230706DBNS1,1899-12-30 10:08:26,1899-12-30 10:13:11,799.41888
20230706DBNS2,1899-12-30 10:43:35,1899-12-30 10:46:41,670.73472
20230706DBNS3,1899-12-30 10:25:02,1899-12-30 10:29:44,936.24192
20230706DBOW1,1899-12-30 09:58:08,1899-12-30 10:03:20,1020.87936
20230706DBOW2,1899-12-30 10:16:52,1899-12-30 10:21:29,1002.5712
20230706DBOW3,1899-12-30 10:34:58,1899-12-30 10:39:07,806.904
20230706DSCT1NS,1899-12-30 15:10:05,1899-12-30 15:14:24,576.790848
20230706DSCT1OW,1899-12-30 15:17:27,1899-12-30 15:20:43,425.55024
20230706DSCT2NS,1899-12-30 14:36:15,1899-12-30 14:40:28,498.275856
20230706DSCT2NS2,1899-12-30 14:43:15,1899-12-30 14:47:28,486.12096
20230706DSCT2OW,1899-12-30 14:54:43,1899-12-30 15:05:23,2926.12608
20230706DSCT3OW,1899-12-30 09:40:11,1899-12-30 09:44:26,808.69248
20230706DSCT3OW2,1899-12-30 09:46:39,1899-12-30 09:51:15,859.21056
20230706DSCT4OW,1899-12-30 10:58:21,1899-12-30 11:04:15,797.7024
20230706DSCT4OW2,1899-12-30 11:11:32,1899-12-30 11:18:23,664.9236
20230706EMC1NS,1899-12-30 13:41:32,1899-12-30 13:44:15,223.164
20230706EMC1OW,1899-12-30 13:35:27,1899-12-30 13:38:53,469.541376
20230706EMC2NS,1899-12-30 13:46:17,1899-12-30 13:49:49,417.37032
20230706EMC2OW,1899-12-30 13:29:09,1899-12-30 13:33:37,782.96544
20230706EMC3NS,1899-12-30 13:53:08,1899-12-30 13:59:03,516.9816
20230706EMC3OW,1899-12-30 13:21:36,1899-12-30 13:27:35,1064.31552
20230706EMC4NS,1899-12-30 14:01:43,1899-12-30 14:10:13,758.64384
20230706EMC4OW,1899-12-30 13:07:37,1899-12-30 13:19:29,1903.11264
20230706GBC1NS,1899-12-30 12:04:21,1899-12-30 12:10:53,556.67664
20230706GBC1OW,1899-12-30 11:50:40,1899-12-30 11:58:51,1024.94304
20230706GBC2NS,1899-12-30 12:13:32,1899-12-30 12:18:23,467.3448
20230706GBC2OW,1899-12-30 11:40:36,1899-12-30 11:48:54,946.77408
20230811DBNS1,1899-12-30 09:51:45,1899-12-30 09:57:16,700.79904
20230811DBNS2,1899-12-30 10:23:35,1899-12-30 10:28:36,651.264768
20230811DBNS3,1899-12-30 10:08:38,1899-12-30 10:13:55,908.195328
20230811DBOW1,1899-12-30 10:16:25,1899-12-30 10:21:26,838.00224
20230811DBOW2,1899-12-30 10:00:27,1899-12-30 10:05:42,1029.76704
20230811DBOW3,1899-12-30 10:33:50,1899-12-30 10:38:53,1049.7456
20230811DSCT1NS,1899-12-30 13:21:20,1899-12-30 13:27:01,580.684608
20230811DSCT1OW,1899-12-30 13:29:48,1899-12-30 13:35:47,889.75584
20230811DSCT2NS,1899-12-30 11:40:31,1899-12-30 11:45:30,453.58056
20230811DSCT2NS2,1899-12-30 11:48:30,1899-12-30 11:53:49,582.45696
20230811DSCT2OW,1899-12-30 11:06:23,1899-12-30 11:14:51,2393.31744
20230811DSCT3OW,1899-12-30 10:55:13,1899-12-30 11:00:19,618.414336
20230811DSCT3OW2,1899-12-30 10:48:16,1899-12-30 10:53:15,533.07072
20230811DSCT4OW,1899-12-30 11:57:53,1899-12-30 12:03:08,939.53016
20230811DSCT4OW2,1899-12-30 12:06:54,1899-12-30 12:11:14,721.63872
20230811EMC1NS,1899-12-30 08:51:42,1899-12-30 08:55:24,193.109184
20230811EMC1OW,1899-12-30 08:44:08,1899-12-30 08:48:39,394.26912
20230811EMC2NS,1899-12-30 08:58:40,1899-12-30 09:03:39,325.651968
20230811EMC2OW,1899-12-30 08:35:31,1899-12-30 08:41:29,739.44
20230811EMC3NS,1899-12-30 09:07:59,1899-12-30 09:13:14,301.08384
20230811EMC3OW,1899-12-30 08:25:20,1899-12-30 08:32:13,1172.94048
20230811EMC4NS,1899-12-30 09:20:10,1899-12-30 09:25:37,491.068224
20230811EMC4OW,1899-12-30 08:09:53,1899-12-30 08:22:09,1805.95872
20230811GBC1NS,1899-12-30 12:39:10,1899-12-30 12:45:28,421.18704
20230811GBC1OW,1899-12-30 12:28:22,1899-12-30 12:35:01,845.5536
20230811GBC2NS,1899-12-30 12:49:05,1899-12-30 12:55:21,600.262416
20230811GBC2OW,1899-12-30 12:20:12,1899-12-30 12:25:03,960.8832
20230816DBNS1,1899-12-30 11:36:48,1899-12-30 11:41:42,787.781376
20230816DBNS2,1899-12-30 12:09:41,1899-12-30 12:14:16,719.352576
20230816DBNS3,1899-12-30 11:53:22,1899-12-30 11:58:01,960.51168
20230816DBOW1,1899-12-30 12:18:17,1899-12-30 12:22:48,1092.62304
20230816DBOW2,1899-12-30 11:46:13,1899-12-30 11:50:54,937.69056
20230816DBOW3,1899-12-30 12:02:02,1899-12-30 12:06:37,793.512
20230816DSCT1NS,1899-12-30 09:46:54,1899-12-30 09:51:24,454.41072
20230816DSCT1OW,1899-12-30 09:38:08,1899-12-30 09:43:03,656.15184
20230816DSCT2NS,1899-12-30 13:41:09,1899-12-30 13:46:34,519.493824
20230816DSCT2NS2,1899-12-30 13:51:15,1899-12-30 13:55:39,588.42
20230816DSCT2OW,1899-12-30 13:24:55,1899-12-30 13:37:24,2667.81312
20230816DSCT3OW,1899-12-30 13:14:07,1899-12-30 13:19:04,698.22432
20230816DSCT3OW2,1899-12-30 13:05:55,1899-12-30 13:10:30,651.071232
20230816DSCT4OW,1899-12-30 13:59:56,1899-12-30 14:04:11,909.356544
20230816DSCT4OW2,1899-12-30 14:07:25,1899-12-30 14:11:50,773.77464
20230816EMC1NS,1899-12-30 10:43:52,1899-12-30 10:47:31,200.96064
20230816EMC1OW,1899-12-30 10:36:01,1899-12-30 10:40:06,422.445312
20230816EMC2NS,1899-12-30 10:50:18,1899-12-30 10:53:41,294.706944
20230816EMC2OW,1899-12-30 10:28:01,1899-12-30 10:33:07,631.626336
20230816EMC3NS,1899-12-30 11:03:35,1899-12-30 11:08:35,379.58544
20230816EMC3OW,1899-12-30 10:16:26,1899-12-30 10:24:33,1446.5808
20230816EMC4NS,1899-12-30 11:12:53,1899-12-30 11:17:51,502.367184
20230816EMC4OW,1899-12-30 10:04:16,1899-12-30 10:14:56,1877.77728
20230816GBC1NS,1899-12-30 14:36:08,1899-12-30 14:42:37,582.078816
20230816GBC1OW,1899-12-30 14:27:22,1899-12-30 14:32:13,840.6288
20230816GBC2NS,1899-12-30 14:47:05,1899-12-30 14:52:06,515.788416
20230816GBC2OW,1899-12-30 14:19:43,1899-12-30 14:24:07,1170.13536
20230829DBNS1,1899-12-30 12:41:17,1899-12-30 12:45:41,913.668048
20230829DBNS2,1899-12-30 12:52:01,1899-12-30 12:56:32,772.346448
20230829DBNS3,1899-12-30 12:24:31,1899-12-30 12:29:25,919.688256
20230829DBOW1,1899-12-30 12:14:35,1899-12-30 12:19:22,1129.97088
20230829DBOW2,1899-12-30 12:33:03,1899-12-30 12:37:40,1018.123056
20230829DBOW3,1899-12-30 12:59:47,1899-12-30 13:04:29,1167.99552
20230829DSCT1NS,1899-12-30 10:04:24,1899-12-30 10:08:58,453.13632
20230829DSCT1OW,1899-12-30 09:54:18,1899-12-30 09:59:23,518.66208
20230829DSCT2NS,1899-12-30 14:03:13,1899-12-30 14:08:22,517.55184
20230829DSCT2NS2,1899-12-30 14:13:44,1899-12-30 14:18:31,500.174064
20230829DSCT2OW,1899-12-30 13:51:42,1899-12-30 13:59:30,2613.73536
20230829DSCT3OW,1899-12-30 13:39:48,1899-12-30 13:44:45,831.044448
20230829DSCT3OW2,1899-12-30 13:32:22,1899-12-30 13:36:54,713.880864
20230829DSCT4OW,1899-12-30 14:26:26,1899-12-30 14:31:16,1175.23512
20230829DSCT4OW2,1899-12-30 14:34:11,1899-12-30 14:37:58,857.683728
20230829EMC1NS,1899-12-30 11:21:53,1899-12-30 11:25:12,166.143744
20230829EMC1OW,1899-12-30 11:15:38,1899-12-30 11:18:56,341.258112
20230829EMC2NS,1899-12-30 11:06:56,1899-12-30 11:10:50,205.97472
20230829EMC2OW,1899-12-30 11:00:41,1899-12-30 11:04:29,561.47688
20230829EMC3NS,1899-12-30 11:31:18,1899-12-30 11:36:04,345.355488
20230829EMC3OW,1899-12-30 10:39:43,1899-12-30 10:45:45,921.82752
20230829EMC4NS,1899-12-30 11:42:48,1899-12-30 11:47:31,337.8672
20230829EMC4OW,1899-12-30 10:23:06,1899-12-30 10:31:13,1481.721984
20230829GBC1NS,1899-12-30 15:05:54,1899-12-30 15:10:17,507.428064
20230829GBC1OW,1899-12-30 14:56:07,1899-12-30 15:01:53,1062.523008
20230829GBC2NS,1899-12-30 15:15:58,1899-12-30 15:20:26,636.604416
20230829GBC2OW,1899-12-30 14:46:44,1899-12-30 14:50:33,1001.34432
20230913DBNS1,1899-12-30 12:40:49,1899-12-30 12:47:18,499.4928
20230913DBNS2,1899-12-30 13:27:18,1899-12-30 13:33:04,596.5488
20230913DBNS3,1899-12-30 13:04:59,1899-12-30 13:12:00,1136.64384
20230913DBOW1,1899-12-30 12:30:08,1899-12-30 12:36:48,1161.31968
20230913DBOW2,1899-12-30 12:55:10,1899-12-30 13:00:48,1116.0288
20230913DBOW3,1899-12-30 13:16:14,1899-12-30 13:22:45,1189.47168
20230913DSCT1NS,1899-12-30 09:21:17,1899-12-30 09:26:58,746.928
20230913DSCT1OW,1899-12-30 09:31:58,1899-12-30 09:39:00,949.32432
20230913DSCT2NS,1899-12-30 13:57:05,1899-12-30 14:04:00,596.16432
20230913DSCT2NS2,1899-12-30 14:06:16,1899-12-30 14:11:37,640.244736
20230913DSCT2OW,1899-12-30 13:43:34,1899-12-30 13:52:22,2877.2784
20230913DSCT3OW,1899-12-30 11:46:56,1899-12-30 11:52:09,730.17504
20230913DSCT3OW2,1899-12-30 11:54:37,1899-12-30 11:59:26,626.8968
20230913DSCT4OW,1899-12-30 14:14:20,1899-12-30 14:19:49,1117.156608
20230913DSCT4OW2,1899-12-30 14:22:39,1899-12-30 14:28:27,828.412416
20230913EMC1NS,1899-12-30 10:41:39,1899-12-30 10:45:22,319.64544
20230913EMC1OW,1899-12-30 10:33:07,1899-12-30 10:36:33,564.80832
20230913EMC2NS,1899-12-30 10:56:38,1899-12-30 11:00:13,301.6368
20230913EMC2OW,1899-12-30 10:26:07,1899-12-30 10:30:32,680.8752
20230913EMC3NS,1899-12-30 11:04:06,1899-12-30 11:12:21,475.997184
20230913EMC3OW,1899-12-30 10:15:28,1899-12-30 10:24:02,1366.59456
20230913EMC4NS,1899-12-30 11:16:45,1899-12-30 11:22:46,487.76832
20230913EMC4OW,1899-12-30 10:02:29,1899-12-30 10:13:10,1789.61472
20230913GBC1NS,1899-12-30 15:02:42,1899-12-30 15:10:04,509.205312
20230913GBC1OW,1899-12-30 14:48:46,1899-12-30 14:54:44,1316.12256
20230913GBC2NS,1899-12-30 15:13:57,1899-12-30 15:20:02,490.3272
20230913GBC2OW,1899-12-30 14:37:25,1899-12-30 14:42:00,772.03584
20230929DBNS1,1899-12-30 12:33:37,1899-12-30 12:38:24,489.269808
20230929DBNS2,1899-12-30 13:11:51,1899-12-30 13:19:34,565.88688
20230929DBNS3,1899-12-30 12:52:05,1899-12-30 12:57:28,630.89064
20230929DBOW1,1899-12-30 13:25:14,1899-12-30 13:30:36,1223.81568
20230929DBOW2,1899-12-30 12:41:59,1899-12-30 12:48:12,1290.26592
20230929DBOW3,1899-12-30 13:03:53,1899-12-30 13:09:30,973.73952
20230929DSCT1NS,1899-12-30 10:10:48,1899-12-30 10:15:43,671.76576
20230929DSCT1OW,1899-12-30 09:56:15,1899-12-30 10:01:44,1315.18656
20230929DSCT2NS,1899-12-30 15:17:23,1899-12-30 15:21:40,528.93648
20230929DSCT2NS2,1899-12-30 15:10:16,1899-12-30 15:14:15,550.85832
20230929DSCT2OW,1899-12-30 15:24:39,1899-12-30 15:43:40,2982.0384
20230929DSCT3OW,1899-12-30 12:11:12,1899-12-30 12:15:58,962.72928
20230929DSCT3OW2,1899-12-30 12:18:07,1899-12-30 12:23:30,829.46016
20230929DSCT4OW,1899-12-30 13:37:52,1899-12-30 13:39:21,645.37344
20230929DSCT4OW2,1899-12-30 13:59:27,1899-12-30 14:03:30,459.5328
20230929EMC1NS,1899-12-30 11:14:21,1899-12-30 11:18:30,223.8552
20230929EMC1OW,1899-12-30 11:06:54,1899-12-30 11:11:18,548.0784
20230929EMC2NS,1899-12-30 11:21:12,1899-12-30 11:27:33,357.65712
20230929EMC2OW,1899-12-30 11:00:57,1899-12-30 11:05:07,565.58016
20230929EMC3NS,1899-12-30 11:31:22,1899-12-30 11:38:49,539.20656
20230929EMC3OW,1899-12-30 10:50:16,1899-12-30 10:58:20,1360.46016
20230929EMC4NS,1899-12-30 11:43:27,1899-12-30 11:49:48,469.8288
20230929EMC4OW,1899-12-30 10:38:02,1899-12-30 10:48:16,1775.61216
20230929GBC1NS,1899-12-30 14:31:10,1899-12-30 14:37:34,398.596464
20230929GBC1OW,1899-12-30 14:21:32,1899-12-30 14:27:28,1208.00736
20230929GBC2NS,1899-12-30 14:40:52,1899-12-30 14:47:14,466.92
20230929GBC2OW,1899-12-30 14:15:03,1899-12-30 14:19:55,1047.75552
20231009DBNS1,1899-12-30 10:35:04,1899-12-30 10:38:02,496.936944
20231009DBNS2,1899-12-30 11:03:43,1899-12-30 11:11:01,986.945472
20231009DBNS3,1899-12-30 11:22:52,1899-12-30 11:32:45,1535.69952
20231009DBOW1,1899-12-30 10:50:35,1899-12-30 10:54:04,876.69216
20231009DBOW2,1899-12-30 10:43:51,1899-12-30 10:48:05,1188.81504
20231009DBOW3,1899-12-30 10:56:04,1899-12-30 11:01:12,1230.95808
20231009DSCT1NS,1899-12-30 14:37:50,1899-12-30 14:45:51,891.272448
20231009DSCT1OW,1899-12-30 14:51:09,1899-12-30 14:56:49,1255.77504
20231009DSCT2NS,1899-12-30 12:31:43,1899-12-30 12:40:42,371.205504
20231009DSCT2NS2,1899-12-30 14:12:45,1899-12-30 14:18:20,629.243136
20231009DSCT2OW,1899-12-30 12:20:04,1899-12-30 12:28:00,2625.97824
20231009DSCT3OW,1899-12-30 11:52:03,1899-12-30 11:56:01,1005.07104
20231009DSCT3OW2,1899-12-30 11:57:33,1899-12-30 12:02:00,868.23072
20231009DSCT4OW,1899-12-30 12:49:35,1899-12-30 12:53:54,1026.48672
20231009DSCT4OW2,1899-12-30 13:10:09,1899-12-30 13:13:06,505.67328
20231009EMC1NS,1899-12-30 09:15:42,1899-12-30 09:20:06,309.237696
20231009EMC1OW,1899-12-30 09:07:26,1899-12-30 09:08:48,473.058144
20231009EMC2NS,1899-12-30 09:37:49,1899-12-30 09:40:45,278.45856
20231009EMC2OW,1899-12-30 09:01:40,1899-12-30 09:04:29,635.28192
20231009EMC3NS,1899-12-30 09:44:07,1899-12-30 09:52:22,600.61104
20231009EMC3OW,1899-12-30 08:53:04,1899-12-30 08:59:03,1366.94592
20231009EMC4NS,1899-12-30 09:58:40,1899-12-30 10:04:57,392.73984
20231009EMC4OW,1899-12-30 08:39:02,1899-12-30 08:48:05,2136.1104
20231009GBC1NS,1899-12-30 13:38:26,1899-12-30 13:45:22,646.93512
20231009GBC1OW,1899-12-30 13:28:24,1899-12-30 13:34:57,1355.048352
20231009GBC2NS,1899-12-30 13:49:22,1899-12-30 13:56:14,709.95528
20231009GBC2OW,1899-12-30 13:22:50,1899-12-30 13:26:23,939.38976
20231024DBNS1,1899-12-30 10:47:16,1899-12-30 10:51:23,879.21792
20231024DBNS2,1899-12-30 10:35:08,1899-12-30 10:40:30,988.33824
20231024DBNS3,1899-12-30 11:04:31,1899-12-30 11:09:39,953.192448
20231024DBOW1,1899-12-30 10:08:41,1899-12-30 10:14:11,1182.37248
20231024DBOW2,1899-12-30 10:56:22,1899-12-30 11:01:04,1208.05056
20231024DBOW3,1899-12-30 10:17:28,1899-12-30 10:21:12,1335.1392
20231024DSCT1NS,1899-12-30 13:35:40,1899-12-30 13:42:00,1091.563776
20231024DSCT1OW,1899-12-30 13:46:44,1899-12-30 13:51:04,924.2064
20231024DSCT2NS,1899-12-30 11:46:53,1899-12-30 11:51:56,723.54528
20231024DSCT2NS2,1899-12-30 11:56:34,1899-12-30 12:01:37,841.5504
20231024DSCT2OW,1899-12-30 11:18:32,1899-12-30 11:27:29,2737.19808
20231024DSCT3OW,1899-12-30 09:47:23,1899-12-30 09:51:47,1016.76096
20231024DSCT3OW2,1899-12-30 09:54:22,1899-12-30 09:59:38,910.296
20231024DSCT4OW,1899-12-30 12:06:35,1899-12-30 12:11:51,1324.43424
20231024DSCT4OW2,1899-12-30 12:15:59,1899-12-30 12:20:51,1141.8768
20231024EMC1NS,1899-12-30 08:52:12,1899-12-30 08:55:14,261.8208
20231024EMC1OW,1899-12-30 08:42:31,1899-12-30 08:46:38,648.909792
20231024EMC2NS,1899-12-30 09:00:18,1899-12-30 09:02:57,272.20608
20231024EMC2OW,1899-12-30 08:37:39,1899-12-30 08:40:53,656.5536
20231024EMC3NS,1899-12-30 09:06:29,1899-12-30 09:15:03,1024.78392
20231024EMC3OW,1899-12-30 08:28:44,1899-12-30 08:35:28,1378.53216
20231024EMC4NS,1899-12-30 09:17:48,1899-12-30 09:24:48,840.3588
20231024EMC4OW,1899-12-30 08:17:48,1899-12-30 08:26:41,1944.97344
20231024GBC1NS,1899-12-30 12:48:57,1899-12-30 12:58:12,1019.51352
20231024GBC1OW,1899-12-30 12:36:28,1899-12-30 12:41:50,1256.95296
20231024GBC2NS,1899-12-30 13:02:35,1899-12-30 13:08:36,718.902
20231024GBC2OW,1899-12-30 12:29:09,1899-12-30 12:33:22,1141.8624
